,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
53,36061011100,11100,111,Census Tract 111,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((984620.9713235921 214435.3629827137, 984684.4139802867 214548.6714425815, 984746.470839627 214660.1583824205, 984871.1368836509 214885.3187625214, 984996.3546449346 215112.3014832364, 985425.5067312085 214864.2079949119, 985538.545169693 214796.0835469128, 985611.4105707129 214759.2899384669, 985782.6311573071 214674.7750000577, 986568.1048956095 214236.9096567302, 986444.5594216739 214012.4693831278, 986320.1805181549 213787.6653551443, 986195.2452757584 213561.7689431485, 986060.8887418041 213319.8418673164, 985274.0092298457 213756.6304119938, 984914.3815551063 213953.3574023029, 984736.5092627371 214053.1802701245, 984487.4351066096 214192.3515493557, 984620.9713235921 214435.3629827137))",December-2019,1,New York County,[2005],['ML19019555'],['M'],[10001],New York County-111
54,36061010100,10100,101,Census Tract 101,MN17,Midtown-Midtown South,36061,"POLYGON ((985678.5814327613 212628.6780172946, 985821.2566806573 212885.9054024514, 985926.8066961588 213076.4582484064, 986060.8887418041 213319.8418673164, 986848.0736069221 212883.4432730902, 987592.3372932425 212469.288598595, 987635.8420465565 212439.0550553256, 987582.380856463 212336.6703083995, 987500.1063201037 212211.6932131235, 987377.1142007724 211980.3261356718, 987251.9023165086 211755.153073964, 987126.9651927394 211529.9807109241, 986338.3462107173 211964.1839157356, 985552.5259931834 212402.0562877686, 985678.5814327613 212628.6780172946))",December-2019,1,New York County,[1005],['ML19019584'],['P'],[10001],New York County-101
55,36061009500,9500,95,Census Tract 95,MN17,Midtown-Midtown South,36061,"POLYGON ((985178.7786102341 211728.753295693, 985304.0098780741 211953.5513273306, 985427.8535304777 212176.5282968484, 985552.5259931834 212402.0562877686, 986338.3462107173 211964.1839157356, 987126.9651927394 211529.9807109241, 987002.3028371835 211304.8090422727, 986877.3611972007 211078.545007716, 986752.6941690799 210853.7389927618, 986703.6578868256 210764.8369850929, 986627.7478082088 210628.2049468067, 985839.9394918901 211066.0675935206, 985053.8221190681 211503.5916071237, 985178.7786102341 211728.753295693))",December-2019,1,New York County,[2003],['ML19019847'],['P'],[10001],New York County-95
56,36061009300,9300,93,Census Tract 93,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((982960.7223244612 211437.3041031595, 983095.1202340986 211680.3068317747, 983157.1917449618 211792.1539131589, 983229.2383424834 211922.5816751101, 983353.3783843913 212148.098369553, 983478.3473316495 212373.2513602749, 983858.7673172761 212162.6582478058, 984098.4380756873 212031.1316603602, 984267.1789305256 211938.9551623965, 984417.3566055817 211855.8880087583, 984826.8869391426 211628.9153873061, 985053.8221190681 211503.5916071237, 984928.3091963652 211276.2445740069, 984801.6856049496 211047.0765249, 984669.5179585485 210807.3434333269, 984534.853870327 210565.4250628415, 983747.912502866 211001.1696161687, 982960.7223244612 211437.3041031595))",December-2019,1,New York County,[1002],['ML19019474'],['M'],[10001],New York County-93
57,36061009100,9100,91,Census Tract 91,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((984534.853870327 210565.4250628415, 984669.5179585485 210807.3434333269, 984801.6856049496 211047.0765249, 984928.3091963652 211276.2445740069, 985053.8221190681 211503.5916071237, 985839.9394918901 211066.0675935206, 986627.7478082088 210628.2049468067, 986502.5219265487 210403.7645338535, 986449.3281069583 210306.4830365694, 986378.6792907054 210178.5962442675, 986243.7517355887 209935.5754328219, 986108.8215062659 209692.1910625027, 985322.6548407396 210128.6131386778, 984534.853870327 210565.4250628415))",December-2019,1,New York County,[3000],['ML19019789'],['M'],[10011],New York County-91
58,36061008900,8900,89,Census Tract 89,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((982598.5274798591 210784.4430759352, 982716.3053465034 210997.5695579455, 982834.912429788 211211.0609127156, 982960.7223244612 211437.3041031595, 983747.912502866 211001.1696161687, 984534.853870327 210565.4250628415, 984410.1625211482 210339.1737978298, 984292.1192328982 210126.4034831861, 984173.7967702426 209912.9050973733, 984055.1951239922 209699.7716400541, 983268.5113726147 210134.8029230269, 982480.7475451137 210571.3171831465, 982598.5274798591 210784.4430759352))",December-2019,2,New York County,"[2001, 2001]","['ML19019473', 'ML19019440']","['M', 'P']","[10011, 10011]",New York County-89
59,36061008200,8200,82,Census Tract 82,MN20,Murray Hill-Kips Bay,36061,"POLYGON ((988662.1678301551 212195.1173616065, 988788.1953106044 212421.755221264, 988912.0041452737 212646.9360007411, 989036.6419603789 212871.7532634363, 989161.0003257247 213096.935462329, 989286.4644864794 213322.8472130506, 989411.0953597894 213547.6664587068, 989545.1399410266 213790.7050371657, 989988.7689960831 213543.0598580743, 990242.8687631388 213402.8533124614, 990434.9008672847 213294.6947832877, 990301.4158602105 213054.5661348401, 990177.3449266738 212829.3781642651, 990052.4408225404 212602.7333203543, 989928.9193312093 212377.9111245111, 989804.2873257202 212152.7249913898, 989679.6530882469 211927.1751860734, 989555.2932972456 211703.0834296411, 989106.3704610671 211951.0996309795, 988662.1678301551 212195.1173616065))",December-2019,1,New York County,[1001],['ML19019901'],['P'],[10017],New York County-82
60,36061007900,7900,79,Census Tract 79,MN23,West Village,36061,"POLYGON ((981664.3447813975 209815.7660916005, 981808.7087331522 209745.0707687304, 981976.3490123688 209659.8008426733, 982318.5593997505 209471.7759946477, 982763.0248908236 209222.9061034856, 982820.6620147888 209191.2057794497, 982783.7879129436 208887.3553237368, 982756.339871416 208664.3860067804, 982727.2275578716 208424.6575890619, 982700.6097709584 208200.59532787, 982673.9921552228 207986.734399118, 982643.4932306873 207756.8431857471, 982627.6875538828 207615.8479342613, 982415.126896722 207578.7012550353, 981943.721511174 207489.8445744012, 981511.3904520085 207421.0308432388, 981296.0606065838 207429.4357144118, 980645.3623103681 207465.2281005081, 980641.7775912042 207586.1866950773, 981303.8340701346 207543.1061994174, 981318.5499698513 207775.1836021289, 981344.6477912497 208175.2165322704, 981122.9512535234 208186.5383578577, 981128.7848765336 208295.8370903844, 981351.5887297411 208283.0578587774, 981369.6349422667 208563.9554022129, 981018.2535195812 208596.060825104, 981025.1979662337 208720.2970008997, 981026.3075925111 208729.040813808, 981068.4715101415 209051.468807386, 981075.415713059 209176.7980145795, 981571.9956328556 209148.6846070204, 981595.845934529 209319.9179097857, 980778.9431423699 209430.4135033984, 980801.9569894796 209528.0511419501, 981609.7123035387 209420.1076339414, 981654.6355150491 209716.3045397339, 980833.0358544628 209832.6281435109, 980850.7834931931 209925.5302713369, 981664.3447813975 209815.7660916005))",December-2019,1,New York County,[2002],['ML19019629'],['P'],[10014],New York County-79
61,36061007700,7700,77,Census Tract 77,MN23,West Village,36061,"POLYGON ((982820.6620147888 209191.2057794497, 982846.9867072615 209176.6309740136, 983489.5961486371 208822.1075797325, 983550.8376216787 208788.5872233624, 984337.57007296 208351.0149960633, 984199.2864285356 208100.719077854, 984070.699489358 207869.3691386948, 983946.5440160717 207626.7255681269, 983710.1519749511 207572.0799463161, 983272.5612279652 207486.1113853907, 982829.425159817 207407.0733372894, 982598.2948135901 207364.8255100471, 982627.6875538828 207615.8479342613, 982643.4932306873 207756.8431857471, 982673.9921552228 207986.734399118, 982700.6097709584 208200.59532787, 982727.2275578716 208424.6575890619, 982756.339871416 208664.3860067804, 982783.7879129436 208887.3553237368, 982820.6620147888 209191.2057794497))",December-2019,1,New York County,[3007],['ML19019523'],['P'],[10014],New York County-77
62,36061007600,7600,76,Census Tract 76,MN17,Midtown-Midtown South,36061,"POLYGON ((986877.3611972007 211078.545007716, 987002.3028371835 211304.8090422727, 987126.9651927394 211529.9807109241, 987251.9023165086 211755.153073964, 987377.1142007724 211980.3261356718, 987500.1063201037 212211.6932131235, 987582.380856463 212336.6703083995, 987635.8420465565 212439.0550553256, 987770.4640380485 212686.4557889857, 987909.0110680263 212609.9665109767, 988566.8441484623 212247.5640537436, 988662.1678301551 212195.1173616065, 988528.1053318939 211953.5411416305, 988393.4861865689 211710.8725941704, 988268.8366903983 211484.6014087353, 988143.3533154706 211260.1524102897, 988020.3613711465 211036.0687995246, 987894.8735973523 210810.1637971483, 987769.6605293319 210584.6238355556, 987373.1092904323 210804.6260749888, 986877.3611972007 211078.545007716))",December-2019,2,New York County,"[1000, 2004]","['ML19020412', 'ML19019721']","['M', 'M']","[10016, 10001]",New York County-76
63,36061006600,6600,66,Census Tract 66,MN20,Murray Hill-Kips Bay,36061,"POLYGON ((989053.8154256518 208695.7835690667, 989179.5806142184 208920.9657705567, 989303.9579117195 209146.1483546605, 989342.7389091656 209215.7438237934, 989428.6100097313 209371.3316547355, 989554.0910334616 209596.880127938, 989678.4614727304 209821.7003579285, 990299.8136727891 209477.9180326792, 990956.1050645751 209114.1230352326, 990831.1886987425 208888.931838845, 990706.8240542586 208664.4701155577, 990582.7340382665 208440.7377843694, 990456.7028113897 208213.36229477, 990332.331422796 207988.1738852758, 989676.5734360538 208350.8927189404, 989053.8154256518 208695.7835690667))",December-2019,1,New York County,[2000],['ML19019998'],['P'],[10016],New York County-66
64,36061005800,5800,58,Census Tract 58,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((986108.8215062659 209692.1910625027, 986243.7517355887 209935.5754328219, 986378.6792907054 210178.5962442675, 986449.3281069583 210306.4830365694, 986502.5219265487 210403.7645338535, 986627.7478082088 210628.2049468067, 986703.6578868256 210764.8369850929, 986752.6941690799 210853.7389927618, 986877.3611972007 211078.545007716, 987373.1092904323 210804.6260749888, 987769.6605293319 210584.6238355556, 987645.5533711804 210360.1776904379, 987521.4438682379 210136.0965313457, 987396.7789071052 209904.0006540225, 987308.9666261926 209671.5457225461, 987216.702503027 209573.5290152951, 987141.0681724043 209441.2674500177, 987001.7102528951 209199.33496241, 986877.5889868104 208974.1642010367, 985984.9715347568 209467.7535073519, 986108.8215062659 209692.1910625027))",December-2019,2,New York County,"[1007, 1007]","['ML19020240', 'ML19020123']","['P', 'P']","[10010, 10010]",New York County-58
65,36061005000,5000,50,Census Tract 50,MN21,Gramercy,36061,"POLYGON ((987044.6172919995 207184.2217645318, 987172.3479939398 207416.6802884929, 987285.9462954343 207620.3555433669, 987415.3369056281 207839.3353252489, 987531.4240254015 208052.4847081551, 987651.3888065753 208265.6352069217, 987768.8573565427 208479.1502859561, 987893.017011864 208410.3099214584, 988011.9115155427 208345.1126934734, 988219.7707562685 208230.0170037575, 988412.1115709153 208123.6643912825, 988661.2704434533 207984.8980545685, 988560.429411721 207802.7141568035, 988543.2529660709 207772.1072627583, 988425.2335444356 207558.5883990309, 988306.9349141777 207345.0700802028, 988188.9112776791 207131.9167316768, 988070.8856827613 206918.0353114521, 987941.7753726949 206684.8432305615, 987802.9650585654 206434.8911931967, 987359.7829715264 206680.3897258104, 987038.5570084965 206865.0667254916, 987015.5230985797 207141.5916518894, 987044.6172919995 207184.2217645318))",December-2019,1,New York County,[5000],['ML19020183'],['M'],[10003],New York County-50
66,36061004700,4700,47,Census Tract 47,MN24,SoHo-TriBeCa-Civic Center-Little Italy,36061,"POLYGON ((982760.9443459389 202408.8184239992, 982847.7197762533 202676.9607445828, 982923.4042308155 202912.6785572659, 982981.900179982 203112.3287585393, 983065.0673884162 203381.200776357, 983132.7087227002 203600.524803307, 983168.7412734154 203596.8798622373, 983202.0013321219 203575.7472078032, 983314.2544963241 203505.4267468077, 983524.0725253623 203369.8884551887, 983714.2135491074 203250.3829703339, 983937.6177818893 203109.7473367837, 983685.3745766619 202717.731871273, 983647.3988133079 202659.4398490086, 983861.1066193556 202523.1757549036, 984067.8871125525 202387.2779304482, 984290.7469581708 202244.8239413676, 984066.7746661094 201897.9817143141, 983854.9929886842 201569.3579308134, 983727.7549200114 201372.6217668497, 983529.2850746239 201556.6138395514, 983346.6179858467 201729.312701777, 983276.4900077174 201794.8949415918, 983160.9044093464 201903.1060779514, 982965.2150188414 202085.2810191564, 982790.8703943496 202237.5811334042, 982748.740964192 202294.0549737238, 982760.9443459389 202408.8184239992))",December-2019,2,New York County,"[2011, 2010]","['ML19019909', 'ML19019364']","['P', 'P']","[10013, 10013]",New York County-47
67,36061003900,3900,39,Census Tract 39,MN24,SoHo-TriBeCa-Civic Center-Little Italy,36061,"POLYGON ((980929.9424837821 203170.8155799139, 980998.1274505823 203161.6980792761, 981096.8021077857 203151.4837986782, 981146.458327656 203472.452951353, 981184.7354558656 203684.8530429196, 981190.2826498657 203714.3631529484, 981465.211056989 203473.5072924033, 981667.5317546943 203305.1640353378, 981854.0553503927 203130.2660724272, 981948.8424792778 203040.9958336004, 982056.9339940065 202940.0661743407, 982040.570825616 202836.5976900135, 982031.6965286558 202788.1424944823, 982000.0754074043 202549.1443710997, 981967.8991139792 202308.3247082383, 981936.5543494947 202073.6986531608, 981902.1574411093 201814.2984641839, 981870.5337069238 201574.571934277, 981838.6322205509 201335.5741556074, 981825.3168796197 201238.2991961395, 981805.3441635087 201097.3052406325, 981787.5892981787 200960.6830511903, 981770.9442862984 200836.0836778913, 981755.1312883053 200716.9491948996, 981737.3774461246 200595.6289447502, 981723.2267069774 200469.9363711934, 981698.24974152 200203.2490349817, 981246.7021631803 200471.8122847186, 981209.5275911252 200245.2033188367, 981096.1562676423 200312.9832560208, 981026.8586708455 200354.1617051557, 980768.2426520205 200511.5882043672, 980675.6628853721 200568.4372224852, 980687.8698228719 200634.7435920059, 980801.3353694025 201248.9886252627, 980633.6299450026 201259.2142810994, 980671.3632226553 201489.1013440345, 980522.5110923267 201512.8052326981, 980538.3259449633 201607.8931218089, 979709.2558612144 201755.2236148613, 979731.1754145074 201868.5263833647, 980706.3219103854 201705.8729839535, 980738.2281546198 201904.0642648468, 979753.3858554198 202056.8812590153, 979772.5359766074 202186.215144799, 980605.75131049 202050.1804176454, 980629.3301589236 202167.4913981213, 980774.0199359941 202139.7811149734, 980790.3882957894 202238.5124187035, 980819.5248268807 202461.8430663161, 980929.9424837821 203170.8155799139))",December-2019,1,New York County,[1017],['ML19019328'],['M'],[10013],New York County-39
68,36061003700,3700,37,Census Tract 37,MN24,SoHo-TriBeCa-Civic Center-Little Italy,36061,"POLYGON ((981096.9891424712 204591.684247988, 981256.9107625638 204578.1837552477, 981278.2903061924 204888.2269164056, 981658.8287127444 204866.6877828377, 981868.3592609451 204840.0701511359, 982284.9273729837 204787.9335086451, 982777.1619020968 204727.0553596486, 983383.034971881 204650.1522991737, 983471.7267076466 204639.5836918783, 983654.3740873819 204519.7135916194, 983553.4817640708 204361.2322555663, 983476.9801231649 204241.3696509083, 983384.6782631621 204097.8263332252, 983216.1497455251 203869.03304386, 983132.7087227002 203600.524803307, 983065.0673884162 203381.200776357, 982981.900179982 203112.3287585393, 982923.4042308155 202912.6785572659, 982847.7197762533 202676.9607445828, 982760.9443459389 202408.8184239992, 982748.740964192 202294.0549737238, 982610.9857356579 202412.8357223293, 982489.0317206194 202534.530753264, 982135.3701308914 202866.1000489815, 982056.9339940065 202940.0661743407, 981948.8424792778 203040.9958336004, 981854.0553503927 203130.2660724272, 981667.5317546943 203305.1640353378, 981465.211056989 203473.5072924033, 981190.2826498657 203714.3631529484, 981184.7354558656 203684.8530429196, 981146.458327656 203472.452951353, 981096.8021077857 203151.4837986782, 980998.1274505823 203161.6980792761, 980929.9424837821 203170.8155799139, 979817.9266464644 203328.7483921817, 979890.5902125486 203568.1006729325, 980973.7737347988 203444.0578243965, 981020.1021470824 203744.2603365479, 979979.6233939994 203909.0986589511, 980000.1607191139 204061.3854241621, 981043.4105724453 203940.2673270683, 981096.9891424712 204591.684247988))",December-2019,1,New York County,[1009],['ML19019737'],['M'],[10013],New York County-37
69,36061003300,3300,33,Census Tract 33,MN24,SoHo-TriBeCa-Civic Center-Little Italy,36061,"POLYGON ((982135.3701308914 202866.1000489815, 982489.0317206194 202534.530753264, 982610.9857356579 202412.8357223293, 982748.740964192 202294.0549737238, 982790.8703943496 202237.5811334042, 982965.2150188414 202085.2810191564, 983160.9044093464 201903.1060779514, 983276.4900077174 201794.8949415918, 983346.6179858467 201729.312701777, 983529.2850746239 201556.6138395514, 983727.7549200114 201372.6217668497, 983670.372358545 201283.3620569167, 983546.4578842288 201091.727413296, 983405.6309658401 200872.7692025377, 983270.6232359407 200662.5555243387, 983133.9498879609 200451.9783588255, 983086.2661452061 200378.7501588554, 982993.3929417103 200236.6658826427, 982870.5767692128 200047.2206873042, 982747.4813729317 199856.3188215296, 982617.4527176698 199653.0308231186, 982158.6776727459 199928.1354942722, 981804.1389126386 200139.8446302951, 981698.24974152 200203.2490349817, 981723.2267069774 200469.9363711934, 981737.3774461246 200595.6289447502, 981755.1312883053 200716.9491948996, 981770.9442862984 200836.0836778913, 981787.5892981787 200960.6830511903, 981805.3441635087 201097.3052406325, 981825.3168796197 201238.2991961395, 981838.6322205509 201335.5741556074, 981870.5337069238 201574.571934277, 981902.1574411093 201814.2984641839, 981936.5543494947 202073.6986531608, 981967.8991139792 202308.3247082383, 982000.0754074043 202549.1443710997, 982031.6965286558 202788.1424944823, 982040.570825616 202836.5976900135, 982056.9339940065 202940.0661743407, 982135.3701308914 202866.1000489815))",December-2019,1,New York County,[2007],['ML19020114'],['M'],[10013],New York County-33
70,36061003200,3200,32,Census Tract 32,MN22,East Village,36061,"POLYGON ((987714.177871604 203262.282775313, 987838.5977200541 203487.8216982734, 987957.7504079441 203703.8878675701, 988081.61173289 203927.2420023218, 988198.8207506567 204138.2084495227, 988322.4005973728 204360.8351417563, 988442.0988947838 204577.632513745, 989056.9149701264 204237.8255534926, 989175.7765604892 204450.9830571425, 989819.4356061467 204094.0777292923, 989701.1322605675 203880.917227532, 989580.6103252762 203663.7491916514, 989457.8700718032 203440.7520009243, 989339.8370870479 203229.7793565453, 989216.2608824414 203006.7832489725, 989094.0677459197 202786.70271212, 988972.1497926529 202565.5298696496, 988328.462815793 202921.7287945554, 987714.177871604 203262.282775313))",December-2019,3,New York County,"[4000, 4000, 4000]","['ML19019678', 'ML19019532', 'ML19019323']","['M', 'M', 'M']","[10009, 10009, 10009]",New York County-32
71,36061003001,3001,30,Census Tract 30.01,MN27,Chinatown,36061,"POLYGON ((987061.5932198715 201786.2942680355, 987235.3435074943 202203.1093899804, 987397.995101565 202660.7294329304, 987613.6572878733 202574.7762735967, 987815.7383903005 202491.7376806511, 988051.6377931737 202409.0703740641, 988264.8110904893 202315.4716692912, 988497.1120453106 202222.6068387794, 988733.8499759301 202129.0163909971, 988552.9238459017 201677.9421938941, 988387.5089536296 201258.2044955137, 988155.4763346369 201351.4347168237, 987922.3368105686 201443.9383294988, 987703.3369006738 201531.345560648, 987478.2400324409 201620.2112810176, 987267.5596086205 201704.3445788054, 987127.2916010704 201760.4344828804, 987061.5932198715 201786.2942680355))",December-2019,2,New York County,"[2002, 2002]","['ML19020132', 'ML19019861']","['M', 'P']","[10002, 10002]",New York County-30.01
72,36061002900,2900,29,Census Tract 29,MN27,Chinatown,36061,"POLYGON ((982886.0292451337 198772.7920557002, 982957.8371404469 198873.7076295124, 983004.9692467758 198936.7343159577, 983124.7388650393 199090.8402101464, 983251.1616685012 199277.0075029353, 983386.4526643038 199435.8503686554, 983487.9206643754 199584.1294526822, 983663.6843968375 199828.2259706141, 983783.4465793852 200041.7210325098, 984023.241881819 200473.4492727008, 984174.0451319163 200724.4720907406, 984262.197059274 200869.4755496686, 984440.4417824849 200699.3339088438, 984641.1429015612 200535.0232272088, 984870.1207740648 200431.1937890126, 985086.0714863888 200331.7380281853, 985337.2312143033 200206.0539453433, 985137.6529805156 199783.0581391976, 985053.3838138198 199626.0287836028, 984934.18514004 199414.3491588225, 984691.0643457007 199230.3566773848, 984656.1344842528 199204.1242807592, 984526.9480072743 199175.3403641474, 984002.991013402 199047.0957525427, 984007.976308361 198566.9083337162, 984008.2532467676 198537.3975773428, 984012.9657692414 198493.3135662008, 984022.9457729884 198452.1441490698, 984038.4704802227 198409.8816969122, 984057.8765641894 198372.7198480528, 984081.7184823307 198338.1082959034, 984108.6100766849 198307.1400522398, 984034.864418181 198181.8109872034, 983944.4833836206 198029.8862489516, 983894.3020277318 197946.4553123151, 983834.13938614 197845.9011313516, 983319.8795255612 198396.7826978252, 983234.7725649223 198490.4189879114, 982893.7856984244 198665.6785089344, 982764.6001069092 198732.3585141308, 982886.0292451337 198772.7920557002))",December-2019,1,New York County,[2001],['ML19020324'],['M'],[10013],New York County-29
73,36061001600,1600,16,Census Tract 16,MN27,Chinatown,36061,"POLYGON ((985053.3838138198 199626.0287836028, 985137.6529805156 199783.0581391976, 985337.2312143033 200206.0539453433, 985517.1221642355 200600.6326380887, 985689.2434911728 201029.8236679214, 985960.911480894 200916.1701381443, 986164.1094135841 200834.9395813515, 986406.6734569154 200738.7766377211, 986627.8935121748 200651.3579545419, 986696.0895267768 200624.0399356775, 986827.214729954 200572.318558199, 987035.6856831243 200488.9098814108, 987256.3569395955 200392.7529352879, 987090.3565700609 199971.9312118469, 986966.1999271305 199648.3915582309, 986961.7669729611 199625.4382452464, 986959.2758536185 199590.8265760026, 986961.2205460509 199553.6650893175, 986812.9016279805 199607.9342168603, 986682.6105350133 199583.5106765825, 986430.6192261222 199559.0766022906, 986311.9696914718 199547.4076641312, 986231.5762301295 199539.7500319798, 986186.1122937705 199535.7387299956, 985926.9121834429 199512.0379703133, 985874.5178771573 199504.0191395521, 985786.0846167047 199497.8197675387, 985674.9193946555 199487.2474080985, 984972.7197728807 199390.6687988184, 984934.18514004 199414.3491588225, 985053.3838138198 199626.0287836028))",December-2019,1,New York County,[1002],['ML19019325'],['P'],[10002],New York County-16
74,36061001501,1501,15,Census Tract 15.01,MN25,Battery Park City-Lower Manhattan,36061,"POLYGON ((981861.910376283 198448.6172029707, 982312.14858756 198585.9296204436, 982559.1667295648 198650.0332984257, 982650.6550027762 198679.9021860298, 982764.6001069092 198732.3585141308, 982893.7856984244 198665.6785089344, 983234.7725649223 198490.4189879114, 983319.8795255612 198396.7826978252, 983834.13938614 197845.9011313516, 984013.5121712288 197665.1909495589, 984154.3507874862 197523.1012218904, 984241.40540691 197449.1420142943, 984281.0514960104 197399.9574632592, 984376.4243368269 197325.2700947345, 984508.6721974633 197198.4842607255, 983897.0582029863 196830.5120569778, 983849.0883384701 196511.3596819796, 983979.9509891818 196330.2858581284, 983912.576611146 196276.0015311362, 983649.4666259468 196606.4539355627, 983542.1664465801 196515.0099880447, 983663.0459534846 196352.1512494968, 983782.5406026542 196179.8205691677, 983715.442714237 196129.5444163353, 983462.5919861274 196450.1616938973, 983414.6302604313 196555.454672978, 983380.2515623728 196581.6876421027, 983256.326727575 196779.1592814598, 983220.0092190355 196840.0039151215, 983157.3547333691 196938.7401031378, 983130.1881564928 197025.4519010186, 983050.0694157023 197155.8859032201, 982922.5467143031 197366.4753495216, 982885.3997375165 197437.1574557174, 982847.9757116772 197507.4753063742, 982791.1435246661 197555.57023467, 982721.8365369189 197618.2392853182, 982465.9536590199 197787.3059385365, 982294.3506733819 197902.0831638789, 982102.7892360687 198029.250590693, 981737.4142401519 198271.9295845125, 981861.910376283 198448.6172029707))",December-2019,1,New York County,[1015],['ML19020196'],['P'],[10038],New York County-15.01
75,36061001402,1402,14,Census Tract 14.02,MN28,Lower East Side,36061,"POLYGON ((987610.0432626689 200648.1950191156, 987735.5726023582 200969.187967419, 987922.3368105686 201443.9383294988, 988155.4763346369 201351.4347168237, 988387.5089536296 201258.2044955137, 988620.9293016411 201165.3410747483, 988852.9655555189 201071.7509769899, 988686.7204238126 200650.1895234727, 988665.3854468862 200594.8073877245, 988620.7748600572 200483.3141653946, 988536.8162851476 200278.5454351855, 988404.6454471537 199930.2225016989, 988186.184640148 200017.2610937347, 988167.8872335178 200024.5447445449, 987931.1310803207 200117.4119770036, 987705.4657934001 200206.639791199, 987474.8121476375 200297.3263643346, 987610.0432626689 200648.1950191156))",December-2019,1,New York County,[2006],['ML19019360'],['P'],[10002],New York County-14.02
76,36061000700,700,7,Census Tract 7,MN25,Battery Park City-Lower Manhattan,36061,"MULTIPOLYGON (((980782.1234539362 196771.006951153, 980937.6962447552 197020.5513384216, 981005.3600006691 197131.2985550518, 981131.5337353201 197330.9349323455, 981196.9771414698 197436.5823580803, 981243.0089824398 197510.5356359369, 981327.3068836618 197640.5912139484, 981571.8190013574 197495.5596132908, 981651.9371009666 197443.8160287148, 981957.4304127921 197118.8027963166, 982181.9862631139 196935.5246001735, 982369.9483463214 196755.1659382797, 982580.6459461101 196543.1104568408, 982718.9882703582 196415.2215045913, 982933.2966904892 196211.5484709744, 982983.2018212628 196182.7637479582, 983047.2453496384 196114.2664561677, 982987.909267268 196067.9995608864, 983083.831762565 195865.7916412499, 983244.3522188646 195507.6481553446, 983154.5151798921 195452.2738978204, 983041.6792835571 195694.9229647194, 982934.9451341258 195932.4716264156, 982800.7438123116 195825.3662604113, 982873.6547743513 195660.6848930507, 983018.3700527749 195320.7573338452, 982945.9986353717 195243.5231800988, 982593.3309265826 195535.0085785309, 982390.0824284806 195379.0901002062, 982496.5432488363 195236.2648722858, 982718.6200026 194971.7463891661, 982645.1392290021 194920.7449581402, 982429.441593671 195206.0304311056, 982304.9601313728 195368.5312013819, 982161.8794012028 195251.2288630011, 982098.3933432094 195350.3321283537, 982095.8982785582 195354.3399781425, 982037.4048395666 195467.2875001065, 981881.875782492 195652.3817570676, 981758.5069341013 195791.5681300841, 981726.0713784635 195833.1050917208, 981626.5476750884 195961.3597792261, 981547.5373510927 196045.1643331152, 981481.8419909115 196181.0668125516, 981478.7997447859 196247.7395472847, 981514.5852330334 196417.5132719973, 981360.9937236962 196490.7613904301, 981147.5197281694 196592.8001308267, 980958.1682888386 196692.6514896725, 980812.067671709 196777.5606349953, 980782.1234539362 196771.006951153)), ((984823.9749209959 194152.6915662978, 984819.8159473947 194141.3972470797, 984708.629739981 193921.3397518632, 984691.1615127807 193880.5345033181, 984640.9725236805 193898.0214685302, 984063.6655396316 194077.9979077132, 984193.9893097421 194321.3695143048, 984749.6627574075 194173.8210477351, 984823.9749209959 194152.6915662978)))",December-2019,1,New York County,[1005],['ML19020148'],['P'],[10005],New York County-7
